date,service,gare_depart,gare_arrivee,duree_moyenne,nb_train_prevu,nb_annulation,commentaire_annulation,nb_train_depart_retard,retard_moyen_depart,retard_moyen_tous_trains_depart,commentaire_retards_depart,nb_train_retard_arrivee,retard_moyen_arrivee,retard_moyen_tous_trains_arrivee,commentaires_retard_arrivee,nb_train_retard_sup_15,retard_moyen_trains_retard_sup15,nb_train_retard_sup_30,nb_train_retard_sup_60,prct_cause_externe,prct_cause_infra,prct_cause_gestion_trafic,prct_cause_materiel_roulant,prct_cause_gestion_gare,prct_cause_prise_en_charge_voyageurs
2018-02,National,REIMS,PARIS EST,46,206,2,,73,11.74155251,4.284558824,,85,18.53803922,8.668627451,"01/02 : 2722? Bloc moteur isolé (5’) + Csq colis suspect (138’) + 2714? VL40 (14’)
02/02 : 2714 et 2722? VL40 (23’)
04/02 : 2754 + 2720? VL40 (13’)
05/02 : 2714? VL 40 (11’)
10/02 : 2720? VL 40 (14’)
11/02 : 2720 et 2754 ? VL 40 (10’)
12/02 : 2722 et 2714 ? VL 40 (25’)
13/02 : 2722? VOL 40 (18’) et 3 blocs moteurs isolés (17’) + 2714? Dérangement installation (120’) + 2778? Csq alerte radio suite portes ouvertes au départ (5’)
15/02 : 2784? Coupure diesel (99’) + 2714? VL 40 (13’)
16/02 : 2784? Raté ouverture PN (13’) + 2722, 2778, 2706, 2712 ? Csq personne dans les voies (17’, 11’, 25’, 10’) + 2722? VL 40 (5’) + 2706 et 2778? Train balai limité à 160 (10’)
17/02 : 2726? Csq accident de personne (61’)
18/02 : 2766? VL40 (8’)
19/02 : Csq accident de personne ? 2784 (10’), 2760 (86’), 2752 (53’) + VL40? 2722 (5’) et 2714 (6’)
21/02 : 2714? VL40 (12’) + 2706? Mission de reconnaissance (6’)
22/02 : 2714? Arrêt supplémentaire (26’) + 2722? LTV40 (5’)
23/02 : 2756? Descente tardive (14’) + 2714? VL40 (23’)
24/02 : 2750? LTV 40 (5’)
26/02 : 2712? Csq pb essais de freins (29’) + 2714? Problème horaire billet et sillon (12’)
27/02 : 2714? Pb raccordement (14’) + VL 40 (6’)
28/02 : 2714? Défaut de liaison électrique entre les 2 rames (43’) + dérangement de signaux (9’)+ 2706? Décontrôle aiguille (5’)",29,8.668627451,14,3,42.62295082,26.2295082,14.75409836,13.1147541,1.639344262,1.639344262
2018-02,National,TOURCOING,BORDEAUX ST JEAN,286,28,0,,5,4.8,0.857142857,,6,64.13611111,15.09702381,,6,15.09702381,4,3,25.0,0.0,25.0,25.0,25.0,0.0
2018-02,National,TOURCOING,MARSEILLE ST CHARLES,309,28,1,,2,26.0,1.925925926,,6,25.43055556,6.322222222,,6,6.322222222,1,0,0.0,40.0,60.0,0.0,0.0,0.0
2018-02,National,BESANCON FRANCHE COMTE TGV,PARIS LYON,131,186,2,,33,4.216666667,0.421557971,,12,20.83055556,1.17173913,,6,1.17173913,4,0,41.66666667,25.0,8.333333333,16.66666667,8.333333333,0.0
2018-02,National,GRENOBLE,PARIS LYON,182,227,0,,25,13.24,1.45814978,,35,28.08666667,6.905873715,,41,6.905873715,18,2,22.58064516,22.58064516,32.25806452,22.58064516,0.0,0.0
2018-02,National,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,81,199,0,,124,6.552284946,4.076214405,,39,17.09401709,2.841122278,,12,2.841122278,2,1,20.0,17.14285714,25.71428571,20.0,11.42857143,5.714285714
2018-02,National,MARNE LA VALLEE,LYON PART DIEU,109,333,4,,249,12.695917,9.704559271,,70,32.78619048,7.996605876,,49,7.996605876,21,7,32.75862069,17.24137931,13.79310345,29.31034483,3.448275862,3.448275862
2018-02,National,MARSEILLE ST CHARLES,MARNE LA VALLEE,214,282,3,,68,12.59166667,2.952747909,,52,42.76602564,9.092353644,,52,9.092353644,29,7,26.92307692,28.84615385,19.23076923,23.07692308,0.0,1.923076923
2018-02,National,NIMES,PARIS LYON,176,318,0,,183,8.001275046,4.686268344,,71,28.99694836,6.626310273,Heurt d’un chien par le TGV 6103 (rame 4723) en gare de Valence.,53,6.626310273,25,4,36.66666667,40.0,5.0,16.66666667,0.0,1.666666667
2018-02,National,PARIS LYON,BELLEGARDE (AIN),161,209,0,,24,6.798611111,0.493460925,,32,20.18020833,5.201674641,,16,5.201674641,4,1,19.35483871,22.58064516,45.16129032,9.677419355,3.225806452,0.0
2018-02,National,PARIS LYON,CHAMBERY CHALLES LES EAUX,193,294,0,,51,12.19901961,1.855725624,,42,30.46111111,4.786451247,,31,4.786451247,18,2,20.0,27.5,20.0,27.5,2.5,2.5
2018-02,National,PARIS LYON,GRENOBLE,180,246,0,,40,13.84375,1.96097561,,33,25.81818182,6.266260163,,31,6.266260163,14,2,31.25,15.625,28.125,25.0,0.0,0.0
2018-02,National,PARIS LYON,LYON PART DIEU,119,583,1,,62,9.859946237,0.640263459,,59,24.07683616,2.48382016,,43,2.48382016,13,1,21.05263158,21.05263158,14.03508772,40.35087719,3.50877193,0.0
2018-02,National,PARIS LYON,MARSEILLE ST CHARLES,201,441,4,,53,14.81603774,1.468154081,,50,31.55166667,5.576659039,,50,5.576659039,15,5,29.16666667,14.58333333,20.83333333,33.33333333,2.083333333,0.0
2018-02,National,PARIS LYON,VALENCE ALIXAN TGV,130,292,1,,43,16.65658915,2.161798396,,50,25.06566667,5.123081329,,31,5.123081329,13,3,16.66666667,18.75,20.83333333,41.66666667,2.083333333,0.0
2018-02,National,PERPIGNAN,PARIS LYON,305,160,0,,59,10.93022599,4.078020833,,31,32.71290323,7.116458333,,31,7.116458333,14,3,52.0,24.0,0.0,20.0,0.0,4.0
2018-02,National,TOULON,PARIS LYON,241,247,2,,90,7.988518519,3.096054422,,33,34.42272727,5.748027211,,33,5.748027211,16,2,30.3030303,39.39393939,15.15151515,15.15151515,0.0,0.0
2018-02,International,PARIS LYON,ITALIE,431,85,0,,12,5.069444444,0.401960784,,10,37.7,3.911764706,,10,3.911764706,6,1,40.0,10.0,20.0,30.0,0.0,0.0
2018-02,International,STUTTGART,PARIS EST,188,136,3,,121,5.143112948,4.727568922,,36,33.69768519,11.67656642,,36,11.67656642,15,3,52.77777778,5.555555556,16.66666667,22.22222222,2.777777778,0.0
2018-02,National,ANGERS SAINT LAUD,PARIS MONTPARNASSE,91,352,11,,179,8.822346369,4.729081134,,110,35.76893939,12.92189638,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",64,12.92189638,40,19,58.82352941,22.35294118,9.411764706,4.705882353,2.352941176,2.352941176
2018-02,National,PARIS MONTPARNASSE,RENNES,98,547,32,,117,18.19316239,3.889644013,,156,34.35,11.62252427,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",88,11.55521236,48,24,52.0,21.6,11.2,12.8,1.6,0.8
2018-02,National,PARIS MONTPARNASSE,TOURS,72,171,12,,29,36.31896552,6.301572327,,53,38.93018868,14.03322851,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",30,14.03322851,22,8,60.52631579,15.78947368,13.15789474,7.894736842,0.0,2.631578947
2018-02,National,QUIMPER,PARIS MONTPARNASSE,222,220,7,,18,9.388888889,0.79342723,,44,49.8719697,13.12488263,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",44,13.12488263,19,11,55.55555556,27.77777778,8.333333333,5.555555556,2.777777778,0.0
2018-02,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,61,390,23,,197,9.261167513,5.085876476,,147,25.74727891,11.05154405,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",74,11.05154405,36,14,50.0,18.08510638,11.70212766,11.70212766,7.446808511,1.063829787
2018-02,National,STRASBOURG,PARIS EST,112,455,5,,216,10.38217593,5.052296296,,122,28.40204918,9.013666667,"02/02 : 2364? Csq accident de personne (7’) + 2584? Défaut ADC (5’), + 2410? Csq signal alarme à Bondy (6’)
04/02 : 2364? LTV 230 (5’)
05/02 : 2584? Neige et rail glissant (5’) + 2400? Sortie tardive du dépôt (5’) 
10/02 : 2450? Jumelage 9563 suite rame ICE HS (7’) + 2358? Contrôle police à FB (7’)
11/02 : 2450? Arrêts supp à Meuse et Champagne (15’) + 2364? Prise en charge PMR (11’) + 2358? LTV 250 (11’)
12/02 : 2584? Fontis Sarrebourg (5’) + 2584? Décontrôle aiguille (6’) + 2440? Dérangement de zone (5’)
13/02 : 2364? Csq bagage abandonné (25’) + 2356? Csq alerte radio suite portes ouvertes (6’)
14/02 : 2364? LTV 40 (5’)
15/02 : 2450? VL 40 (5’)
16/02 : 2470? Csq demande de secours du 9550 (5’) + 2404 et 2584? Csq personne sur les voies (11’)
17/02 : 2450, 2430, 2358 ? Csq intempéries (20’) + 2350? Csq pb signalisation (24’)
18/02 : 2352? Csq intempéries Neige (5’)
19/02 : 2364? Csq accident de personne (5’) + 2404? Difficulté de réception (5’)
23/02 : 2404, 2584, 2350? Csq accident de personne (17’), 2404? LTV 40 (5’) + 2470? Espacements (5’)
26/02 : 2356? Attente dégagement 9561 (7’) 
27/02 : 2584? Fontis Sarrebourg (5’), + 2404? ERTMS (13’)
28/02 : 2350? Défaut de contrôle pour la direction gauche (11’)",91,9.013666667,34,12,51.32743363,9.734513274,15.92920354,17.69911504,2.654867257,2.654867257
2018-02,National,STRASBOURG,NANTES,287,36,0,,2,4.016666667,0.070833333,,11,39.61060606,12.59583333,"04/02 : 5487? Difficulté lors de la  coupe (16’)
05/02 : 5488? Csq signal d’alarme (5’)
11/02 : 5488? LTV 220 + garage à Meuse (36’)
12/02 : 5488? Dérangement de la zone (41’)
14/02 : 5488? Csq pb enrayage (28’)
15/02 : 5488? Patinage/Enrayage (14’) + Csq affaissement caténaire (12’)
16/02 : 5488? Csq heurt de sanglier (40’)
18/02 : 5488? Baisse de panto tardive (6’)
21/02 : 5488? Csq appel du 8881 pour insuffisance traction (30’)
23/02 : 5487? Défaut géométrie de la voie (14’)",11,12.59583333,5,2,55.55555556,11.11111111,22.22222222,11.11111111,0.0,0.0
2018-02,National,ARRAS,PARIS NORD,51,333,15,,137,5.912287105,2.724266247,,103,15.7566343,5.872169811,"Intempéries exceptionnelles vécues lors de la deuxième semaine, et d’autre part suite à la forte tension du parc Matériel qui perdure.En effet, les mauvaises conditions climatiques survenues tôt dans le mois  ont occasionné une situation de blocage, avec de multiples dérangements d’installations de sécurité. En ce qui concerne Réseau, il s’agit d’une répartition entre les dérangements d’installations de sécurité(rails cassés, incidents passages à niveau, incidents caténaires, le domaine Externe (heurts d’animaux) et les travaux (limitation de vitesse et espacements suite travaux de régénération).",25,5.872169811,9,4,36.47058824,16.47058824,27.05882353,12.94117647,5.882352941,1.176470588
2018-02,National,MARSEILLE ST CHARLES,LILLE,309,167,2,,37,9.29954955,2.058484848,,50,35.56533333,12.93,"Intempéries exceptionnelles vécues lors de la deuxième semaine, et d’autre part suite à la forte tension du parc Matériel qui perdure.En effet, les mauvaises conditions climatiques survenues tôt dans le mois  ont occasionné une situation de blocage, avec de multiples dérangements d’installations de sécurité. En ce qui concerne Réseau, il s’agit d’une répartition entre les dérangements d’installations de sécurité(rails cassés, incidents passages à niveau, incidents caténaires, le domaine Externe (heurts d’animaux) et les travaux (limitation de vitesse et espacements suite travaux de régénération).",50,12.93,25,4,44.0,26.0,20.0,8.0,0.0,2.0
2018-02,National,BORDEAUX ST JEAN,TOURCOING,301,28,0,,15,12.36888889,6.639880952,,10,82.2,31.21428571,,10,31.21428571,5,4,16.66666667,0.0,66.66666667,16.66666667,0.0,0.0
2018-02,National,RENNES,PARIS VAUGIRARD,111,27,0,,6,7.333333333,1.62962963,,5,60.14666667,12.80432099,,5,12.80432099,3,3,50.0,25.0,25.0,0.0,0.0,0.0
2018-02,National,AIX EN PROVENCE TGV,PARIS LYON,188,356,0,,143,7.292307692,2.998501873,,40,33.83583333,5.652808989,,40,5.652808989,18,3,40.0,37.5,2.5,17.5,2.5,0.0
2018-02,National,LYON PART DIEU,PARIS LYON,120,604,5,,372,4.884453405,3.132609905,,81,23.11440329,3.63049527,,46,3.63049527,14,2,21.62162162,22.97297297,21.62162162,24.32432432,8.108108108,1.351351351
2018-02,National,LYON PART DIEU,MONTPELLIER,112,286,6,,173,8.115799615,5.103333333,,40,22.09958333,3.364702381,,16,3.364702381,8,3,36.84210526,18.42105263,23.68421053,13.15789474,5.263157895,2.631578947
2018-02,National,MACON LOCHE,PARIS LYON,99,205,0,,157,10.92781316,8.395121951,,60,21.08194444,6.982764228,Décontrôles d’aiguilles à Paris-Gare-de-Lyon dans la matinée.,47,6.982764228,9,0,11.36363636,25.0,45.45454545,18.18181818,0.0,0.0
2018-02,National,MONTPELLIER,PARIS LYON,206,317,0,,163,8.507157464,4.484490011,,52,34.94166667,6.593953733,,52,6.593953733,25,4,40.90909091,40.90909091,2.272727273,13.63636364,0.0,2.272727273
2018-02,National,PARIS LYON,PERPIGNAN,308,136,1,,26,17.96794872,3.108148148,,24,40.83194444,8.791358025,Heurt d’un chien par le TGV 6103 (rame 4723) en gare de Valence.,24,8.791358025,13,4,30.43478261,8.695652174,30.43478261,30.43478261,0.0,0.0
2018-02,International,ITALIE,PARIS LYON,440,85,0,,75,4.386666667,3.911764706,,23,24.13768116,8.891568627,,23,8.891568627,4,0,8.695652174,26.08695652,56.52173913,8.695652174,0.0,0.0
2018-02,International,MARSEILLE ST CHARLES,MADRID,464,27,0,,6,7.763888889,1.92962963,,4,23.75,0.814814815,,4,0.814814815,1,0,66.66666667,0.0,33.33333333,0.0,0.0,0.0
2018-02,International,PARIS LYON,LAUSANNE,223,135,0,,15,14.22666667,1.25654321,,11,42.95151515,5.202469136,,11,5.202469136,5,3,50.0,10.0,0.0,40.0,0.0,0.0
2018-02,National,ANGOULEME,PARIS MONTPARNASSE,125,256,24,,145,6.18137931,3.932399425,,68,42.02867647,14.49425287,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",54,14.49425287,29,13,49.18032787,21.31147541,3.278688525,11.47540984,11.47540984,3.278688525
2018-02,National,BORDEAUX ST JEAN,PARIS MONTPARNASSE,140,824,62,,306,11.63300654,4.654418198,,199,41.85938023,12.86675416,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",162,12.86675416,86,36,51.78571429,19.64285714,10.71428571,10.71428571,4.761904762,2.380952381
2018-02,National,PARIS MONTPARNASSE,BREST,222,256,10,,66,16.34974747,4.085365854,,50,52.04,12.08943089,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",50,12.04048583,31,12,59.18367347,22.44897959,6.12244898,10.20408163,2.040816327,0.0
2018-02,National,PARIS MONTPARNASSE,NANTES,124,465,22,,89,17.60655431,3.29635064,,89,47.98483146,10.81963883,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",80,10.81963883,49,15,63.52941176,14.11764706,9.411764706,9.411764706,3.529411765,0.0
2018-02,National,PARIS MONTPARNASSE,QUIMPER,221,237,11,,50,19.69066667,4.01120944,,49,51.06122449,12.84513274,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",49,12.78854626,28,11,46.93877551,26.53061224,12.24489796,12.24489796,2.040816327,0.0
2018-02,National,PARIS MONTPARNASSE,ST PIERRE DES CORPS,61,360,24,,65,22.3874359,4.022519841,,100,32.9395,10.67584325,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",59,10.67584325,32,11,58.33333333,13.88888889,12.5,13.88888889,0.0,1.388888889
2018-02,National,ST MALO,PARIS MONTPARNASSE,159,84,2,,2,31.375,0.79004065,,20,40.88833333,11.55,"Ce mois-ci, l'OD a été touchée par les incidents suivants: 
Le 3 : Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse (46 TGV ; 476mn)
Le 6 : épisode neigeux sur toute la France (187 TGV ; 18980mn ; 23 suppressions)
Le 7 : épisode neigeux sur toute la France (134 TGV ; 6294mn ; 77 suppressions)
Le 8 : épisode neigeux sur toute la France (166 TGV ; 2814mn ; 30 suppressions)
Le 9 : épisode neigeux sur toute la France (151 TGV ; 2830mn ; 15 suppressions)
Le 15 : Incident caténaire à l’entrée de la gare de Paris Montparnasse (78 TGV ; 2349mn ; 15 suppressions)
Le 15 : Dérangement d’installation sur la ligne grande vitesse (22 TGV ; 672mn)
Le 21 : Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis (15 TGV ; 292mn)
Le 21 : Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger (62 TGV ; 2150mn)
Le 28 : Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse (28 TGV ; 605mn)",13,11.41084337,6,4,47.05882353,23.52941176,11.76470588,11.76470588,5.882352941,0.0
